                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                 2.6837,                  5.045,                 2.9607,                      0,                      0,                      0,                      0,                 3.3879,                 6.0162,                 3.1647,             2.8286e-05,             2.8286e-05,             2.8286e-05
                    157,                 2.4592,                 5.1704,                 2.5528,                      0,                      0,                      0,                      0,                 3.3879,                 6.0162,                 3.1647,             2.7697e-05,             2.7697e-05,             2.7697e-05
                    158,                 2.5227,                 5.0381,                  2.564,                      0,                      0,                      0,                      0,                 3.3879,                 6.0162,                 3.1647,             2.7108e-05,             2.7108e-05,             2.7108e-05
                    159,                 2.6116,                 5.4033,                 2.4966,                      0,                      0,                      0,                      0,                 3.3879,                 6.0162,                 3.1647,             2.6519e-05,             2.6519e-05,             2.6519e-05
                    160,                 2.2466,                 4.8679,                 2.4186,                      0,                      0,                      0,                      0,                 3.3879,                 6.0162,                 3.1647,              2.593e-05,              2.593e-05,              2.593e-05
                    161,                 2.6283,                 5.3406,                 2.7128,                      0,                      0,                      0,                      0,                 3.3879,                 6.0162,                 3.1647,             2.5341e-05,             2.5341e-05,             2.5341e-05
                    162,                 2.8204,                 5.8317,                 2.5231,                      0,                      0,                      0,                      0,                 3.3879,                 6.0162,                 3.1647,             2.4752e-05,             2.4752e-05,             2.4752e-05
                    163,                 2.2885,                 4.9204,                 2.2283,                      0,                      0,                      0,                      0,                 3.3879,                 6.0162,                 3.1647,             2.4163e-05,             2.4163e-05,             2.4163e-05
                    164,                 2.5024,                 4.9104,                 2.4917,                      0,                      0,                      0,                      0,                 3.3879,                 6.0162,                 3.1647,             2.3574e-05,             2.3574e-05,             2.3574e-05
                    165,                 2.1846,                 5.1036,                 2.4571,                      0,                      0,                      0,                      0,                 3.3879,                 6.0162,                 3.1647,             2.2985e-05,             2.2985e-05,             2.2985e-05
                    166,                 2.2763,                 5.0177,                  2.371,                      0,                      0,                      0,                      0,                 3.3879,                 6.0162,                 3.1647,             2.2396e-05,             2.2396e-05,             2.2396e-05
                    167,                 2.3936,                  5.143,                 2.5067,                      0,                      0,                      0,                      0,                 3.3879,                 6.0162,                 3.1647,             2.1807e-05,             2.1807e-05,             2.1807e-05
                    168,                 2.3623,                 5.1695,                 2.2796,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,             2.1218e-05,             2.1218e-05,             2.1218e-05
                    169,                 2.3706,                 5.0351,                 2.2718,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,             2.0629e-05,             2.0629e-05,             2.0629e-05
                    170,                 2.0446,                 4.9997,                 2.2628,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,              2.004e-05,              2.004e-05,              2.004e-05
                    171,                 2.5479,                 4.9677,                 2.4361,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,             1.9451e-05,             1.9451e-05,             1.9451e-05
                    172,                 2.5105,                 5.0703,                 2.3021,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,             1.8862e-05,             1.8862e-05,             1.8862e-05
                    173,                 2.0099,                 4.9345,                 2.2883,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,             1.8272e-05,             1.8272e-05,             1.8272e-05
                    174,                 2.4532,                 5.6989,                 2.4239,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,             1.7683e-05,             1.7683e-05,             1.7683e-05
                    175,                 2.6354,                  5.048,                 2.4093,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,             1.7094e-05,             1.7094e-05,             1.7094e-05
                    176,                 2.2258,                 5.5625,                 2.4122,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,             1.6505e-05,             1.6505e-05,             1.6505e-05
                    177,                 2.4118,                 4.9634,                 2.3287,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,             1.5916e-05,             1.5916e-05,             1.5916e-05
                    178,                 2.5262,                 4.9694,                 2.5079,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,             1.5327e-05,             1.5327e-05,             1.5327e-05
                    179,                 2.2282,                 4.9913,                 2.2408,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,             1.4738e-05,             1.4738e-05,             1.4738e-05
                    180,                 2.2433,                 4.9495,                 2.3456,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,             1.4149e-05,             1.4149e-05,             1.4149e-05
                    181,                 2.4182,                 5.3361,                 2.5207,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,              1.356e-05,              1.356e-05,              1.356e-05
                    182,                 2.4403,                 5.1134,                 2.4981,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,             1.2971e-05,             1.2971e-05,             1.2971e-05
                    183,                  2.173,                 5.0419,                 2.3899,                      0,                      0,                      0,                      0,                 3.3592,                 6.0194,                 3.1114,             1.2382e-05,             1.2382e-05,             1.2382e-05
                    184,                 2.3702,                 5.0868,                 2.4957,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             1.1793e-05,             1.1793e-05,             1.1793e-05
                    185,                 2.6821,                 5.3901,                 2.8966,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             1.1204e-05,             1.1204e-05,             1.1204e-05
                    186,                 2.0593,                 4.9281,                 2.1556,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             1.0615e-05,             1.0615e-05,             1.0615e-05
                    187,                 2.1459,                 5.1908,                 2.2541,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             1.0026e-05,             1.0026e-05,             1.0026e-05
                    188,                   2.36,                 4.9728,                 2.3531,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             9.4367e-06,             9.4367e-06,             9.4367e-06
                    189,                 2.0486,                 5.0475,                 2.2207,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             8.8476e-06,             8.8476e-06,             8.8476e-06
                    190,                 2.3203,                 5.1046,                 2.2449,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             8.2586e-06,             8.2586e-06,             8.2586e-06
                    191,                 2.7062,                 5.3135,                 2.9068,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             7.6696e-06,             7.6696e-06,             7.6696e-06
                    192,                 2.6466,                 5.7918,                 2.9153,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             7.0805e-06,             7.0805e-06,             7.0805e-06
                    193,                 2.9317,                 5.4658,                 3.2125,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             6.4915e-06,             6.4915e-06,             6.4915e-06
                    194,                 2.7845,                 5.3101,                 3.2143,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             5.9024e-06,             5.9024e-06,             5.9024e-06
                    195,                 2.7483,                 5.5781,                 3.1002,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             5.3134e-06,             5.3134e-06,             5.3134e-06
                    196,                 3.3083,                 5.9332,                 3.4978,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             4.7243e-06,             4.7243e-06,             4.7243e-06
                    197,                 2.5535,                 5.3353,                 2.8979,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             4.1353e-06,             4.1353e-06,             4.1353e-06
                    198,                 2.6296,                 5.3353,                 2.9701,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             3.5462e-06,             3.5462e-06,             3.5462e-06
                    199,                 2.4642,                 5.3346,                 2.6769,                      0,                      0,                      0,                      0,                 3.6091,                 6.0191,                 3.2588,             2.9572e-06,             2.9572e-06,             2.9572e-06
                    200,                  2.577,                 5.8525,                 2.6612,                      0,                      0,                      0,                      0,                  3.479,                 6.1541,                  3.143,             2.3681e-06,             2.3681e-06,             2.3681e-06
